Filename,Age,Ethnicity,Eyes Color,Facial Hair,Gender,Glasses,Hair Color,Hair Covered,Hair Style,Smile,Visible Forehead
5160580844_5d94dcb4b0_1145_55409210@N07_1_mirror.png,middle_aged,south_asian,brown,light_goatee,male,no,brown,no,short_curly,yes,no
4973607240_b82350e09d_4108_24735768@N03_1_.png,early_adulthood,black,other,no,male,no,black,no,short_straight,yes,yes
5574411208_704f4c5fee_5268_34128857@N06_1_.png,middle_aged,black,brown,light_mustache,male,no,black,no,short_curly,yes,yes
4673228542_199d9a8004_1302_28940507@N07_1_.png,kid,white,brown,no,male,no,black,cap,short_straight,yes,yes
6287009746_ed9e63f54e_6237_42874064@N05_1_.png,kid,black,brown,no,female,no,brown,no,bald,yes,no
4767238868_c48e217285_4122_43337590@N04_1_.png,early_adulthood,black,brown,no,male,no,brown,no,bald,yes,yes
4666716673_922d445f45_4018_9183414@N07_1_mirror.png,early_adulthood,east_asian,brown,no,male,no,black,no,short_straight,yes,yes
6287007390_670394e686_6222_42874064@N05_1_mirror.png,teenager,black,brown,no,male,no,black,no,short_straight,yes,yes
4672775242_6ac88a2850_4041_9921091@N06_1_mirror.png,middle_aged,white,blue,no,female,no,brown,no,long_straight,yes,yes
4862880067_1cb5b77ded_4119_42342411@N07_3_.png,teenager,south_asian,brown,no,female,no,black,no,long_curly,yes,yes
4679524324_31dd024f64_4041_40421502@N02_1_mirror.png,middle_aged,east_asian,other,no,female,no,black,no,long_straight,no,yes
5056522966_c853ea6694_4108_49045206@N03_1_mirror.png,senior,white,brown,no,male,no,black,no,short_straight,yes,yes
4868507965_8f85808b5f_4123_52789384@N08_1_mirror.png,early_adulthood,south_asian,other,no,female,no,black,no,long_straight,yes,yes
5225208300_e10959c57b_5090_32792738@N06_1_mirror.png,early_adulthood,black,brown,no,female,no,black,no,long_curly,yes,yes
4693304842_a8f0488f80_4006_25910251@N03_1_.png,early_adulthood,east_asian,brown,no,female,no,brown,no,long_straight,yes,yes
4660891143_9d8bafee0b_4039_12227898@N03_4_.png,senior,east_asian,brown,light_mustache,male,eyeglasses,black,no,short_straight,no,yes
5088997702_8c6b5d6d4d_4083_49544910@N02_3_.png,adult,white,blue,no,male,no,brown,no,short_straight,no,no
5786604499_bbb3658c67_2437_35717091@N04_1_mirror.png,middle_aged,white,blue,thick_goatee,female,no,black,no,short_curly,yes,yes
5529813695_3b7a15feb0_5297_48798771@N00_1_.png,kid,black,brown,no,female,no,black,no,long_curly,yes,yes
4885608830_157ee4faca_4139_52937634@N02_1_.png,teenager,black,other,no,male,no,black,no,short_straight,yes,yes
4927312779_ac0d446171_4117_52035038@N03_3_.png,senior,south_asian,brown,no,female,no,black,turban,other,yes,yes
5142355196_9ed2a10b9f_1429_69824970@N00_2_mirror.png,middle_aged,south_asian,other,no,female,sunglasses,brown,no,short_straight,yes,yes
4688449562_6fa4cd9eb2_1290_22195068@N04_1_mirror.png,early_adulthood,east_asian,brown,no,female,no,black,no,short_straight,yes,yes
4676036079_76ba29c2cf_4052_50062947@N04_7_.png,middle_aged,east_asian,other,no,male,eyeglasses,other,helmet,other,yes,no
4682611377_05d17b0200_4050_45280621@N05_2_mirror.png,middle_aged,east_asian,brown,no,female,no,black,no,long_straight,yes,yes
4877639590_97a3b3d137_4094_32750484@N06_1_.png,early_adulthood,south_asian,brown,light_goatee,male,no,black,no,short_straight,yes,no
4692896137_459ed03b2c_4054_33390633@N08_3_.png,early_adulthood,east_asian,brown,no,female,no,brown,no,long_straight,yes,yes
5399393433_fbe97f0d0f_5255_54048808@N00_6_mirror.png,teenager,black,other,no,female,no,black,no,short_straight,no,yes
4917523447_1c5f32f937_4121_52926796@N04_1_mirror.png,adult,south_asian,brown,thick_beard,male,no,black,cap,other,no,yes
5084338562_d05a963779_4088_24432475@N03_1_mirror.png,senior,black,brown,no,male,no,other,no,bald,no,yes
4691914736_a3495dfed7_4006_87989453@N00_1_mirror.png,middle_aged,black,brown,no,female,no,black,no,long_straight,yes,no
5078323570_11fc5d96ce_4032_49165538@N04_3_.png,middle_aged,south_asian,brown,no,female,no,black,no,long_straight,no,yes
4665975798_68318d439e_4037_43041308@N00_2_mirror.png,early_adulthood,east_asian,brown,no,female,no,brown,no,long_straight,yes,yes
5574094455_da596f3d21_5062_42879061@N00_2_.png,kid,black,brown,no,male,no,black,no,short_straight,no,no
5081880927_d36843578a_4105_45635455@N04_3_mirror.png,adult,south_asian,brown,no,male,no,black,no,short_curly,no,yes
4684033813_610007a826_4048_45280621@N05_1_mirror.png,middle_aged,east_asian,brown,no,female,no,brown,no,long_straight,yes,no
5574720980_bf2ac4af4e_5260_42879061@N00_1_.png,kid,black,other,no,male,no,other,no,bald,no,yes
4684760080_95437fac5f_4071_29344825@N00_2_mirror.png,senior,east_asian,brown,light_mustache,female,no,black,cap,other,yes,no
4858483010_5254541067_4117_30353465@N07_1_.png,adult,black,brown,light_mustache,male,no,black,no,short_curly,no,yes
5470819565_337e143c1a_5137_59845074@N05_3_.png,teenager,black,brown,no,male,no,black,no,short_curly,yes,yes
5254295743_3d7df9b24d_5009_24200191@N02_2_.png,early_adulthood,black,brown,no,female,no,black,no,long_straight,no,yes
5196975528_c71a2caf23_5202_50517348@N05_2_mirror.png,kid,black,brown,no,male,no,black,no,short_curly,yes,yes
4895260589_8e377b8d33_4138_27596860@N00_2_mirror.png,senior,black,other,no,female,eyeglasses,black,no,long_curly,yes,yes
4690108424_35de8f5da5_4024_40421502@N02_2_mirror.png,teenager,east_asian,brown,no,female,no,black,no,long_straight,no,yes
4928476469_f50bcb7442_4098_51144798@N06_1_mirror.png,middle_aged,white,brown,no,male,no,black,no,short_straight,yes,yes
4979899671_03099dc8a0_4083_46869333@N00_1_.png,middle_aged,white,brown,thick_beard,male,no,black,no,short_straight,no,yes
5646914847_694369158a_5268_62078651@N02_1_mirror.png,adult,black,brown,no,female,no,black,no,long_curly,no,no
5686665083_1c245c6282_5105_46658241@N06_2_mirror.png,kid,black,other,no,female,no,brown,no,short_straight,yes,yes
5113211460_d53081b5ae_1165_30408133@N08_2_.png,early_adulthood,white,green,no,male,no,black,no,long_straight,yes,yes
5928151925_922e90706f_6139_11555596@N02_3_.png,early_adulthood,white,brown,no,female,no,black,no,long_straight,yes,yes
4922622451_a299ae8d0b_4097_16026448@N00_3_.png,kid,south_asian,brown,no,male,no,brown,no,short_straight,no,yes
5025861848_44ac38033b_4090_11267923@N00_1_.png,early_adulthood,white,other,no,female,no,black,no,long_straight,no,yes
4662526985_2b864b7c68_4012_48572775@N08_3_mirror.png,early_adulthood,east_asian,brown,no,female,no,brown,no,short_straight,yes,yes
5019917970_5fcecb13eb_4110_30758216@N02_1_.png,early_adulthood,south_asian,brown,no,female,no,black,no,long_curly,no,yes
5387192957_06a8124fcd_5214_56980444@N03_1_mirror.png,kid,black,brown,no,male,no,other,no,bald,yes,yes
4693270916_bd39fc12b0_4012_40008754@N07_1_mirror.png,senior,east_asian,brown,no,female,no,black,no,short_straight,yes,yes
4808045171_6621c3fd2d_4073_21257357@N03_1_.png,middle_aged,white,brown,no,male,no,other,cap,other,yes,yes
5050712043_f2198efbf8_4090_35907501@N04_2_mirror.png,early_adulthood,south_asian,brown,thick_goatee,male,no,black,no,short_straight,no,yes
4743060236_50c4232d8f_4115_8592579@N08_4_mirror.png,teenager,south_asian,blue,no,male,no,black,no,short_straight,yes,yes
5067613858_d8c13010e2_4084_8668786@N06_8_mirror.png,kid,south_asian,brown,light_goatee,male,no,brown,no,short_curly,yes,no
4972112945_c1aa3ba8d6_4116_40338424@N06_1_.png,middle_aged,white,other,no,male,no,black,no,short_straight,no,yes
5929165116_eb3a66b349_6027_11555596@N02_1_mirror.png,adult,white,green,no,female,no,black,no,short_curly,yes,yes
4695404180_12bf850378_1271_46038114@N03_1_.png,retirement,east_asian,brown,no,male,no,white,no,short_straight,yes,yes
5475925689_b6bb6d51cf_5137_99425225@N00_2_mirror.png,kid,black,brown,no,female,no,black,no,other,no,yes
5244764968_27e2856586_5250_36517976@N06_1_mirror.png,adult,black,brown,no,male,no,black,no,short_curly,no,yes
4660863777_661d0c8e7c_4061_45986643@N07_2_mirror.png,elderly,east_asian,blue,no,female,no,white,no,short_straight,no,yes
4881341390_7de578e404_4097_40630637@N03_1_.png,adult,south_asian,brown,light_mustache,male,no,brown,no,short_straight,no,yes
5117225896_ee06ced4c7_4130_17676635@N04_2_.png,middle_aged,south_asian,brown,no,female,no,black,turban,other,yes,yes
4706189948_31fcb6856b_4042_25003365@N04_1_mirror.png,middle_aged,south_asian,other,no,female,no,black,turban,other,no,no
5447312631_84847e9a01_4141_99425225@N00_1_.png,early_adulthood,black,brown,no,female,no,brown,no,long_straight,yes,yes
5186553994_609bb5d36e_4133_47487613@N03_7_mirror.png,middle_aged,south_asian,brown,thick_goatee,female,no,black,no,long_straight,no,no
5399293889_4d1dcbc38a_5020_54048808@N00_6_.png,early_adulthood,black,brown,light_mustache,female,no,brown,turban,short_straight,yes,no
5934672153_75311eb5da_6132_23622696@N03_2_.png,kid,black,brown,no,male,no,black,no,short_curly,no,yes
4983328453_81530d9d9b_4145_37585279@N03_1_.png,middle_aged,white,brown,no,male,no,other,cap,other,yes,no
5376367186_5bd2ed4eef_5005_18578511@N04_2_.png,teenager,black,other,no,male,no,other,no,other,yes,yes
5993652854_79125e63b0_6138_49151834@N03_1_mirror.png,teenager,black,brown,no,female,no,brown,cap,short_curly,yes,yes
5068889877_7ec0979517_4126_25654955@N03_1_mirror.png,early_adulthood,black,blue,no,male,no,black,no,short_curly,no,yes
5612651519_485d3a14ec_5305_61671418@N06_10_mirror.png,teenager,white,brown,no,male,eyeglasses,black,no,short_straight,yes,yes
4779638369_c8f456f4a1_4102_46493954@N04_1_mirror.png,teenager,south_asian,brown,no,female,no,black,turban,other,yes,yes
5235261657_30d91135d7_5090_48798771@N00_2_.png,teenager,black,brown,no,male,no,black,no,bald,no,yes
5245648653_4b5d80a22d_5003_41302121@N05_1_.png,middle_aged,black,brown,light_beard,male,no,black,no,short_straight,yes,yes
4860650831_0b54429803_4101_40165625@N04_4_mirror.png,adult,south_asian,brown,light_mustache,male,no,black,no,short_straight,yes,yes
5138089807_2d4fc3d47e_1145_54154295@N04_1_mirror.png,teenager,black,brown,no,female,no,other,turban,other,yes,yes
6362922267_346a970428_6232_31493397@N07_2_.png,early_adulthood,white,other,no,male,no,black,no,short_straight,yes,yes
4663164272_077937a5f0_4010_33659895@N03_1_mirror.png,middle_aged,east_asian,brown,no,male,no,black,no,short_straight,no,yes
4855755221_1a7f176349_4139_44825691@N08_2_.png,adult,white,other,no,female,no,blonde,turban,short_straight,yes,no
4665338597_49009e7601_4039_43041308@N00_3_.png,early_adulthood,white,brown,no,male,no,brown,no,short_curly,yes,yes
4657123333_6091183d47_4028_20645166@N05_4_.png,teenager,east_asian,brown,no,female,no,black,no,long_straight,yes,no
5612655859_32ba5a4eec_5105_61671418@N06_2_.png,adult,black,brown,no,male,no,brown,no,short_straight,yes,yes
4660035797_d2be29200c_1284_22314020@N07_1_mirror.png,early_adulthood,east_asian,brown,no,female,no,brown,no,long_straight,yes,yes
4692636797_58dc9ff328_4059_40008754@N07_8_.png,retirement,east_asian,brown,no,male,eyeglasses,black,no,short_straight,yes,yes
4669034515_50b698a7ac_4009_13832841@N04_1_.png,early_adulthood,east_asian,brown,no,female,no,brown,no,long_straight,yes,yes
6204661158_f5947f14a0_6170_29412146@N08_2_mirror.png,middle_aged,white,green,no,female,no,brown,no,long_straight,yes,yes
4665759476_4bcdec8af8_4020_50774375@N04_2_mirror.png,middle_aged,east_asian,brown,no,female,no,black,no,long_straight,yes,yes
4766587895_379de2b70e_4121_43337590@N04_3_mirror.png,teenager,black,brown,no,female,no,black,no,short_curly,no,yes
5197024890_74a62faaab_4086_50517348@N05_1_.png,teenager,black,brown,no,male,no,other,cap,other,no,no
5573826319_322deb6e65_5026_34128857@N06_1_.png,adult,black,blue,no,female,no,brown,no,short_straight,yes,yes
5067611366_92de1178c3_4110_8668786@N06_6_mirror.png,teenager,south_asian,brown,no,female,no,black,no,long_straight,no,yes
4666050224_f95b32f188_1301_42655492@N04_7_.png,adult,south_asian,brown,no,male,no,brown,no,short_straight,yes,yes
4797501205_fb636163dd_4073_29470421@N03_2_.png,teenager,south_asian,other,thick_beard,male,no,black,no,short_straight,yes,yes
4759842424_3be295989e_4141_9021930@N03_4_.png,teenager,black,brown,no,male,no,blonde,no,bald,no,no
4801676856_40683e1211_4100_47613732@N02_4_.png,middle_aged,black,other,no,female,no,brown,no,long_curly,yes,yes
4973607240_b82350e09d_4108_24735768@N03_1_mirror.png,early_adulthood,black,other,no,male,no,black,no,short_straight,yes,yes
5572513093_e9c84b3eba_5100_83957765@N00_1_.png,baby,black,brown,no,female,no,other,no,other,no,yes
4695115889_91973b0d9a_4050_24229276@N08_1_mirror.png,baby,east_asian,brown,no,male,no,black,no,short_straight,no,yes
5392676508_24bc9a7c1a_5257_51011944@N05_1_mirror.png,kid,black,brown,no,female,no,black,no,short_straight,yes,yes
4695843731_24d6890d88_1292_51071311@N02_8_.png,adult,east_asian,other,no,female,no,black,no,short_straight,no,yes
5911455741_b1d2d4e3be_6044_59845074@N05_2_.png,middle_aged,black,brown,no,male,no,black,no,short_curly,yes,yes
5646909665_37b2c08337_5108_62078651@N02_1_mirror.png,middle_aged,black,other,no,female,no,brown,no,long_straight,no,yes
5235735122_2585d082c5_5285_48798771@N00_2_mirror.png,senior,black,brown,no,female,no,black,no,other,yes,yes
5157537680_6946452438_1380_34728058@N08_1_mirror.png,middle_aged,white,other,no,male,no,brown,no,short_curly,yes,yes
4703550308_10f7b8ab58_4041_28315937@N05_2_.png,retirement,east_asian,brown,no,female,no,black,no,short_straight,no,yes
5054547282_08ff639536_4112_31187633@N03_1_.png,early_adulthood,south_asian,brown,no,male,no,black,no,short_straight,yes,yes
4697699672_14c31834b6_4028_27254359@N05_3_mirror.png,early_adulthood,east_asian,brown,no,female,no,brown,no,short_straight,yes,yes
4927315383_32706e2a29_4098_52035038@N03_3_.png,adult,south_asian,brown,thick_goatee,female,no,other,turban,other,no,no
5334062862_aece759033_5010_49049659@N05_1_mirror.png,early_adulthood,black,brown,no,female,no,black,no,long_curly,no,yes
5132879558_ec7c1786ac_4042_10822242@N04_3_.png,middle_aged,black,brown,no,male,no,other,cap,other,no,yes
4677443864_97870c7b3e_4007_45116988@N04_3_.png,middle_aged,east_asian,brown,no,female,no,black,no,short_straight,no,yes
4789717360_4979a759b9_4134_85173665@N00_1_.png,teenager,south_asian,other,no,male,no,black,no,short_straight,no,no
5042799587_c6068c08fc_4126_42310076@N04_2_.png,senior,white,brown,no,male,eyeglasses,brown,no,short_straight,yes,yes
6252333712_e8b111b028_6047_68738961@N07_3_mirror.png,retirement,white,other,no,male,sunglasses,other,turban,other,yes,yes
4682606551_a82be7852a_4037_45280621@N05_1_.png,teenager,east_asian,brown,no,female,no,brown,no,long_straight,yes,yes
4897635742_72c087da5c_4093_47242743@N07_1_.png,middle_aged,black,other,thick_mustache,male,no,brown,no,bald,yes,yes
4837388217_43a327da76_4130_52487851@N02_3_mirror.png,kid,south_asian,blue,no,male,no,other,turban,other,yes,yes
5043449764_e48da2fae6_4153_24929164@N06_3_.png,teenager,south_asian,other,no,male,no,black,no,short_straight,yes,no
4673127733_c4ced8dc89_4001_50719759@N08_1_.png,early_adulthood,white,other,no,male,eyeglasses,brown,no,short_straight,yes,yes
4855464473_a74d7d354d_4079_36013248@N07_1_mirror.png,early_adulthood,south_asian,brown,no,female,no,black,no,long_straight,yes,yes
6070908791_62328599b2_6071_71606984@N00_2_.png,middle_aged,east_asian,brown,no,female,no,black,no,long_straight,yes,yes
4685785039_4dc76bc0dd_1269_9836216@N06_1_.png,middle_aged,east_asian,brown,no,male,no,black,no,short_straight,no,yes
5143658318_93f7a997bc_4050_62958430@N00_1_.png,early_adulthood,white,brown,no,male,no,black,no,short_straight,no,yes
4693779885_c8bae81220_4046_47039052@N04_1_mirror.png,senior,south_asian,brown,thick_beard,male,sunglasses,black,cap,other,no,yes
4661278175_43dda8f30a_4059_99781113@N00_3_.png,adult,east_asian,brown,no,male,no,black,no,short_straight,yes,no
5322257834_0655a4e3e0_5089_42383056@N02_1_.png,kid,black,brown,no,male,no,black,no,short_curly,yes,yes
4662423835_1a7e99e39a_4018_55936285@N00_3_.png,retirement,white,brown,no,female,no,blonde,cap,other,no,no
5120134044_cd5587faba_1092_29456680@N06_1_mirror.png,adult,white,other,no,male,no,black,no,bald,no,no
5362311873_f565336f0d_5130_58406983@N04_2_.png,teenager,black,brown,no,male,no,black,no,short_curly,yes,yes
4699054415_4051ce2e07_4018_78433558@N00_2_mirror.png,early_adulthood,east_asian,green,no,female,no,black,no,long_straight,yes,yes
4742562374_8d538af6a7_4093_51324877@N05_4_mirror.png,kid,black,brown,no,male,no,other,no,bald,yes,yes
4891444176_5e4f735e16_4075_23669545@N05_1_.png,senior,south_asian,brown,no,female,no,other,turban,other,yes,yes
5067000831_1050291a49_4086_8668786@N06_3_.png,adult,south_asian,other,no,female,no,black,turban,long_straight,no,yes
5045263510_f3891dd22a_4146_63946635@N00_2_.png,elderly,white,blue,no,female,no,other,no,long_curly,yes,yes
5138068635_00781c61f6_1203_54154295@N04_1_mirror.png,baby,black,other,no,female,no,other,no,bald,no,yes
4954364276_82bdc9217e_4123_49259414@N03_4_mirror.png,middle_aged,black,other,no,female,no,other,turban,other,yes,yes
6252333712_e8b111b028_6047_68738961@N07_3_.png,retirement,white,other,no,male,sunglasses,other,turban,other,yes,yes
5574165139_9af5af4fdb_5229_42879061@N00_3_.png,teenager,black,brown,no,female,no,other,no,other,yes,yes
5167930580_1e5bd27ce9_4089_28650594@N03_1_mirror.png,early_adulthood,white,brown,no,female,no,black,turban,short_straight,yes,yes
5991695651_e50c149e5f_6140_49151834@N03_3_.png,middle_aged,white,other,light_beard,male,no,black,no,short_curly,yes,yes
6297291835_af60c93e0c_6056_32109916@N02_3_mirror.png,teenager,black,green,no,male,no,brown,turban,short_curly,yes,yes
5210346596_5d5cf6452a_5249_24929164@N06_1_.png,early_adulthood,south_asian,brown,no,female,no,black,no,long_straight,yes,yes
4915586082_e27cb1d6ca_4082_52340465@N06_2_.png,early_adulthood,south_asian,brown,light_goatee,male,no,black,no,short_straight,no,yes
5612652381_101a9e4254_5184_61671418@N06_2_mirror.png,early_adulthood,white,green,no,female,no,blonde,no,short_straight,yes,no
5279529041_e3ce4db70b_5204_34720905@N07_8_mirror.png,teenager,black,brown,no,female,no,black,no,short_curly,yes,yes
4790985762_e5f920754f_4117_47668102@N04_1_mirror.png,teenager,south_asian,other,no,male,no,black,no,short_straight,no,yes
6050058821_a7aea5dcfe_6210_66426808@N05_1_mirror.png,early_adulthood,white,brown,no,female,no,black,no,long_straight,yes,yes
5160580844_5d94dcb4b0_1145_55409210@N07_4_mirror.png,middle_aged,south_asian,other,no,male,eyeglasses,black,no,short_straight,no,yes
4762520779_6a601fc8c7_4099_85173665@N00_4_mirror.png,early_adulthood,south_asian,brown,light_goatee,male,no,black,no,short_straight,no,yes
4668562798_5ed72f2867_4064_37194204@N05_1_mirror.png,teenager,east_asian,other,no,male,no,black,no,short_straight,yes,yes
5928495421_a59fd13f3a_6022_11555596@N02_5_mirror.png,middle_aged,white,brown,no,female,no,other,turban,other,yes,yes
6085075096_fcd54e7ccf_6085_65739810@N03_2_.png,adult,black,brown,no,female,no,brown,no,short_curly,yes,yes
4685786837_0ccd9edf58_4035_9836216@N06_1_.png,middle_aged,east_asian,brown,no,female,no,black,no,short_straight,yes,yes
5996048510_fd64cb8a39_6126_49151834@N03_2_.png,kid,white,brown,no,male,no,other,no,bald,yes,yes
5196838674_c243d8d1c3_5121_50517348@N05_4_.png,adult,black,brown,no,male,no,black,turban,other,yes,yes
4864803988_504c27932b_4096_24929164@N06_1_mirror.png,early_adulthood,south_asian,brown,thick_goatee,female,no,black,turban,long_straight,yes,yes
4995298326_9263d09ac5_4150_27292712@N05_2_.png,middle_aged,white,brown,no,female,eyeglasses,black,no,long_straight,yes,yes
5150033099_18470ea9a5_1388_69824970@N00_1_.png,early_adulthood,south_asian,other,light_goatee,male,no,black,no,short_straight,no,yes
5752119535_ae550fdca8_5150_55369313@N00_3_.png,kid,black,other,no,male,no,black,no,short_straight,no,yes
4998891716_e3df898203_4147_53707389@N06_1_mirror.png,senior,south_asian,brown,light_beard,male,no,black,no,short_straight,yes,yes
6204542554_4928919b26_6153_29412146@N08_6_mirror.png,middle_aged,black,other,no,female,no,black,no,short_curly,no,yes
5197211548_ae61b69ca8_4152_21395682@N06_1_mirror.png,middle_aged,south_asian,brown,thick_mustache,male,no,black,no,short_straight,yes,yes
4658944047_23c2a2a837_4050_50712103@N05_3_.png,kid,east_asian,brown,no,male,eyeglasses,black,no,long_straight,yes,yes
6201392289_23c297542a_6156_12228841@N00_2_mirror.png,kid,black,brown,no,female,no,brown,no,bald,yes,no
5190254081_361e44321f_1013_34337233@N08_1_.png,early_adulthood,south_asian,other,no,female,no,black,turban,short_straight,yes,yes
4692160094_fc8a082a6b_1308_93312230@N00_1_mirror.png,early_adulthood,east_asian,brown,no,male,no,other,cap,other,yes,yes
4657985013_27636af22d_4031_72948589@N00_1_mirror.png,middle_aged,east_asian,brown,no,female,no,black,no,short_straight,yes,yes
5761474729_f5e2d4bb09_5027_39359649@N02_3_mirror.png,elderly,white,brown,no,female,no,brown,no,short_straight,yes,no
5461780525_3dc5d9f676_5217_52096232@N03_1_.png,middle_aged,black,brown,no,male,no,black,no,short_curly,no,yes
5476538080_65ec58315f_5179_33181714@N07_1_.png,elderly,east_asian,other,no,female,eyeglasses,white,no,short_curly,yes,yes
4684667918_a647ae2860_4032_45280621@N05_1_mirror.png,middle_aged,east_asian,blue,no,female,no,black,no,long_straight,yes,yes
4751650521_a430605ce6_4137_94902018@N00_1_mirror.png,senior,south_asian,green,light_goatee,male,no,brown,no,short_curly,no,yes
5992482832_f21f834af7_6150_49151834@N03_1_.png,early_adulthood,white,brown,no,male,no,other,cap,other,yes,no
5991961156_ef4e4e39cf_6124_49151834@N03_3_.png,teenager,white,other,no,male,no,blonde,no,short_straight,no,yes
5567786067_822f283daf_5106_61116936@N03_5_.png,senior,black,brown,light_beard,male,no,black,no,bald,no,yes
4973319066_332388f496_4090_53266830@N05_2_mirror.png,senior,white,other,light_beard,male,eyeglasses,black,no,bald,yes,no
5557083457_ded29f1a09_5264_37933312@N04_1_.png,adult,black,brown,thick_mustache,female,no,brown,no,long_straight,no,yes
5992333932_f8a4323171_6124_49151834@N03_1_.png,adult,white,brown,light_beard,male,eyeglasses,black,no,short_straight,yes,yes
5095535637_6be4afac74_4089_47521834@N03_3_.png,adult,black,brown,light_mustache,male,eyeglasses,black,no,bald,yes,yes
4931916629_93539306b9_4138_42487558@N00_2_.png,teenager,black,other,no,female,no,black,no,short_curly,yes,yes
4662526985_2b864b7c68_4012_48572775@N08_1_mirror.png,baby,east_asian,brown,no,male,no,blonde,no,bald,yes,yes
5160047547_998753bc28_4005_55409210@N07_1_mirror.png,teenager,south_asian,brown,light_mustache,male,no,black,no,short_straight,no,yes
4834873277_6b83ef8974_4130_42310076@N04_1_.png,elderly,white,brown,no,male,eyeglasses,black,no,short_straight,no,yes
4664389380_4a447064d1_4054_42655492@N04_1_mirror.png,early_adulthood,south_asian,brown,no,female,no,black,turban,other,yes,yes
4657375569_aa6ca35e6a_4040_45929578@N02_1_.png,early_adulthood,white,blue,no,female,no,red,no,short_straight,no,no
5081880927_d36843578a_4105_45635455@N04_2_mirror.png,adult,south_asian,brown,thick_mustache,male,eyeglasses,black,no,short_straight,yes,yes
4897993144_8c3604f148_4118_47242743@N07_2_.png,senior,white,other,no,male,no,black,no,bald,yes,yes
5025874106_dc7f97f2ca_4084_11267923@N00_1_.png,early_adulthood,black,brown,no,female,no,black,no,long_straight,no,no
4659519046_1c7bac9e0a_4010_50609843@N05_1_.png,senior,east_asian,brown,no,male,eyeglasses,black,no,long_straight,no,yes
5094711788_1a1c554f13_4090_36968902@N05_1_mirror.png,adult,white,brown,no,male,no,brown,no,short_curly,yes,yes
4897057258_907d6411b2_4094_50334440@N06_1_mirror.png,middle_aged,white,blue,no,male,eyeglasses,black,no,short_straight,yes,yes
4671171675_47f380c4d4_4038_44517508@N06_1_mirror.png,retirement,white,green,no,female,no,blonde,no,long_straight,yes,yes
4835131970_52b5e400f7_4146_47326183@N07_2_mirror.png,adult,white,brown,no,male,no,other,no,bald,yes,yes
4780271222_a5763c581f_4073_46493954@N04_3_.png,kid,south_asian,brown,light_goatee,male,no,black,no,short_curly,no,no
5637292550_141aa991b9_5149_59845074@N05_2_mirror.png,kid,black,brown,no,male,no,blonde,no,bald,no,no
5052014625_7cb0c73555_4103_54201920@N02_1_.png,early_adulthood,white,brown,no,female,no,brown,no,other,yes,yes
5588243561_203a7845d8_5021_74906158@N00_1_.png,senior,white,brown,light_mustache,male,no,other,no,other,yes,yes
4660632106_c21d459a50_4050_11933686@N04_1_.png,early_adulthood,east_asian,brown,no,female,no,other,cap,other,no,no
5934680173_58bc75eab9_6134_23622696@N03_2_mirror.png,kid,black,brown,no,male,no,blonde,no,bald,no,no
4927935424_58eba06644_4138_52035038@N03_1_mirror.png,early_adulthood,south_asian,other,no,female,no,black,no,long_straight,no,yes
4771801511_9d7c30bb41_4123_31291200@N08_2_.png,early_adulthood,black,brown,no,female,no,black,no,short_curly,yes,yes
5839330472_7ebc642c2f_3024_91233310@N00_1_mirror.png,teenager,black,brown,no,male,no,brown,no,short_curly,no,yes
5687117938_1377d2b0cc_5221_46658241@N06_1_mirror.png,middle_aged,black,brown,no,male,no,black,no,short_curly,yes,yes
5928446849_9a5d097779_6015_11555596@N02_3_mirror.png,early_adulthood,white,other,no,female,no,blonde,cap,long_straight,yes,no
4980128028_14b13a085f_4092_47668102@N04_3_.png,teenager,south_asian,brown,no,male,no,black,no,short_straight,yes,yes
4685868805_c0004a9762_4048_9836216@N06_2_.png,early_adulthood,east_asian,brown,no,female,no,black,no,long_straight,yes,yes
5168006087_0f49f2ac5a_1382_10422818@N08_1_.png,adult,white,brown,no,male,eyeglasses,black,no,short_straight,no,yes
5416685506_19fec6910d_5099_37959513@N07_5_.png,adult,white,other,no,male,eyeglasses,brown,no,short_straight,yes,no
4859791813_4d43bf42bd_4096_42342411@N07_1_mirror.png,adult,south_asian,brown,thick_beard,male,no,black,no,short_curly,yes,yes
4693268034_7fde5d3706_1307_40008754@N07_4_.png,elderly,east_asian,other,no,female,eyeglasses,white,no,short_straight,no,yes
4659193605_6615cd8b71_4045_93943474@N00_1_.png,kid,white,green,no,female,no,brown,no,short_straight,yes,yes
4664976579_bb19f45b89_4065_50774375@N04_1_mirror.png,middle_aged,east_asian,other,no,female,no,brown,no,long_straight,yes,no
5130119241_64309763e0_1422_64936964@N00_1_mirror.png,early_adulthood,white,brown,no,female,no,brown,no,short_straight,no,yes
5032113929_b971994548_4152_34736081@N04_2_.png,teenager,white,brown,no,female,no,black,no,long_straight,no,yes
4678283200_7b7213b2b5_4015_21690009@N02_2_.png,early_adulthood,east_asian,brown,no,male,eyeglasses,brown,no,short_straight,yes,yes
4992175516_498e2e7a7b_4112_15739028@N03_3_mirror.png,teenager,white,other,no,male,no,brown,no,other,yes,yes
5190436998_08a243124a_4110_11230055@N02_5_mirror.png,middle_aged,black,other,no,female,no,black,no,short_curly,no,yes
5150677234_036a642227_4084_69824970@N00_2_.png,adult,south_asian,brown,thick_mustache,male,no,black,no,short_straight,no,yes
4675666842_f224accb48_4067_87989453@N00_1_.png,kid,black,brown,no,female,no,black,no,short_curly,no,yes
